id,name,symbol,slung,rank,is_active,first_history,last_history
7576,Kava Lend,HARD,hard-protocol,529,1,2020-11-05T17:00:00.000Z,2022-06-08T19:10:00.000Z
7579,Mars Network,MARS,mars-network,8676,1,2020-11-30T14:05:00.000Z,2022-06-08T19:05:00.000Z
7582,Keep4r,KP4R,keep4r,2107,1,2020-11-02T04:15:00.000Z,2022-06-08T19:10:00.000Z
7583,Auric Network,AUSCM,auric-network,5282,1,2020-11-02T07:55:00.000Z,2022-06-08T19:10:00.000Z
7584,SwapAll,SAP,swapall,4225,1,2021-05-14T22:33:06.000Z,2022-06-08T19:08:00.000Z
7585,Freeway Token,FWT,freeway-token,294,1,2020-11-02T08:15:00.000Z,2022-06-08T19:05:00.000Z
7586,Yearn Classic Finance,EARN,yearn-classic-finance,3843,1,2020-11-02T08:55:00.000Z,2022-06-08T19:05:00.000Z
7587,UTU Protocol,UTU,utu-protocol,1561,1,2020-11-03T01:30:00.000Z,2022-06-08T19:05:00.000Z
7588,Gameswap,GSWAP,gameswap,1060,1,2020-11-03T03:15:00.000Z,2022-06-08T19:05:00.000Z
7589,Cryptochrome,CHM,cryptochrome,8677,1,2020-11-03T07:00:00.000Z,2022-06-08T19:05:00.000Z
7590,Dvision Network,DVI,dvision-network,431,1,2020-11-03T07:10:00.000Z,2022-06-08T19:05:00.000Z
7591,Misbloc,MSB,misbloc,735,1,2020-11-03T07:10:00.000Z,2022-06-08T19:10:00.000Z
7593,DefiDollar DAO,DFD,defidollar-dao,4492,1,2020-11-03T08:15:00.000Z,2022-06-08T19:05:00.000Z
7594,Smoothy,SMTY,smoothy,2300,1,2021-04-27T13:06:06.000Z,2022-06-08T19:06:00.000Z
7595,SERGS,SERGS,sergs,8678,1,2020-11-04T03:20:00.000Z,2022-06-08T19:10:00.000Z
7596,SmartCredit Token,SMARTCREDIT,smartcredit-token,1296,1,2020-11-04T17:05:00.000Z,2022-06-08T19:05:00.000Z
7597,CSP DAO,NEBO,csp-dao,8679,1,2020-11-05T03:15:00.000Z,2022-06-08T19:10:00.000Z
7598,Tessla Coin,TSLA,tessla-coin,4063,1,2020-11-05T04:40:00.000Z,2022-06-08T19:05:00.000Z
7609,Fiola,FLA,fiola,8680,1,2020-11-09T17:20:00.000Z,2022-06-08T19:10:00.000Z
7611,Zuplo,ZLP,zuplo,7099,1,2020-11-08T03:05:00.000Z,2022-06-08T19:05:00.000Z
7612,Yearn Finance Bit2,YFB2,yearn-finance-bit2,8681,1,2020-11-08T03:40:00.000Z,2022-06-08T19:05:00.000Z
7613,Yfi.mobi,YFIM,yfi-mobi,8036,1,2020-11-08T03:30:00.000Z,2022-06-08T19:05:00.000Z
7614,TEAL,TEAT,teal,7604,1,2020-11-08T03:20:00.000Z,2022-06-08T19:05:00.000Z
7616,Lattice Token,LTX,lattice-token,675,1,2020-11-08T04:00:00.000Z,2022-06-08T19:05:00.000Z
7617,saffron.finance,SFI,saffron-finance,949,1,2020-11-14T15:15:00.000Z,2022-06-08T19:05:00.000Z
7618,Alpaca City,ALPA,alpaca-city,4088,1,2020-11-09T03:50:00.000Z,2022-06-08T19:05:00.000Z
7619,Bitcoiva,BCA,bitcoiva,3592,1,2020-11-08T23:00:00.000Z,2022-06-08T19:10:00.000Z
7620,Trade.win,TWI,trade-win,8682,1,2020-11-08T23:15:00.000Z,2022-06-08T19:05:00.000Z
7622,UBIX.Network,UBX,ubix-network,973,1,2020-11-08T23:30:00.000Z,2022-06-08T19:05:00.000Z
7623,Libartysharetoken,LST,libartysharetoken,8683,1,2020-11-08T23:30:00.000Z,2022-06-08T19:05:00.000Z
7625,gAsp,GASP,gasp,8324,1,2020-11-09T00:30:00.000Z,2022-06-08T19:05:00.000Z
7627,PicaArtMoney,PICA,picaartmoney,4506,1,2020-11-09T01:35:00.000Z,2022-06-08T19:05:00.000Z
7628,Coral Swap,CORAL,coral-swap,4890,1,2020-11-09T01:35:00.000Z,2022-06-08T19:10:00.000Z
7631,FRMx Token,FRMX,frmx-token,4408,1,2020-11-09T05:25:00.000Z,2022-06-08T19:05:00.000Z
7632,Rake Finance,RAK,rake-finance,3699,1,2020-11-09T09:00:00.000Z,2022-06-08T19:05:00.000Z
7634,The LoveChain,LOV,the-lovechain,7899,1,2020-11-09T08:35:00.000Z,2022-06-08T19:05:00.000Z
7635,UniWorld,UNW,uniworld,3493,1,2020-11-09T08:40:00.000Z,2022-06-08T19:05:00.000Z
7636,Team Heretics Fan Token,TH,team-heretics-fan-token,1992,1,2020-11-09T10:30:00.000Z,2022-06-08T19:05:00.000Z
7637,Trabzonspor Fan Token,TRA,trabzonspor-fan-token,968,1,2020-11-09T10:30:00.000Z,2022-06-08T19:05:00.000Z
7638,Apollon Limassol,APL,apollon-limassol,1834,1,2020-11-09T10:30:00.000Z,2022-06-08T19:05:00.000Z
7639,Club Atletico Independiente,CAI,club-atletico-independiente,1996,1,2020-11-09T10:30:00.000Z,2022-06-08T19:10:00.000Z
7640,Future-Cash Digital,FCD,future-cash-digital,8684,1,2020-11-10T22:55:00.000Z,2022-06-08T19:05:00.000Z
7641,Medicalveda,MVEDA,medicalveda,4503,1,2020-11-10T01:30:00.000Z,2022-06-08T19:10:00.000Z
7643,Nyan V2,NYAN-2,nyan-v2,8685,1,2020-11-10T03:40:00.000Z,2022-06-08T19:05:00.000Z
7645,WadzPay Token,WTK,wadzpay-token,3400,1,2021-09-28T21:24:06.000Z,2022-06-08T19:09:00.000Z
7647,Azuki,AZUKI,azuki,2044,1,2020-11-10T05:00:00.000Z,2022-06-08T19:05:00.000Z
7650,LIQUID,LIQUID,liquidefi,8686,1,2020-11-10T07:15:00.000Z,2022-06-08T19:10:00.000Z
7653,Oasis Network,ROSE,oasis-network,106,1,2020-11-18T08:10:00.000Z,2022-06-08T19:10:00.000Z
7654,RFOX,RFOX,redfox-labs,612,1,2020-11-11T08:20:00.000Z,2022-06-08T19:10:00.000Z
7655,CloudCoin,CCE,cloudcoin,8103,1,2020-11-11T05:55:00.000Z,2022-06-08T19:05:00.000Z
7658,GARD Governance Token,GGT,gard-governance-token,8687,1,2020-11-11T10:15:00.000Z,2022-06-08T19:05:00.000Z
7661,GYSR,GYSR,gysr,8688,1,2020-11-12T00:50:00.000Z,2022-06-08T19:05:00.000Z
7664,UniCrypt,UNCX,uncx,830,1,2020-11-12T01:50:00.000Z,2022-06-08T19:05:00.000Z
7665,NestEGG Coin,EGG,nestegg-coin,2519,1,2020-11-12T11:00:00.000Z,2022-06-08T19:05:00.000Z
7669,UNCL,UNCL,uncl,5667,1,2020-11-12T09:40:00.000Z,2022-06-08T19:05:00.000Z
7670,Blueshare Token,BST1,blueshare-token,8689,1,2020-11-12T09:40:00.000Z,2022-06-08T19:05:00.000Z
7671,SEEN,SEEN,seen,1703,1,2020-11-12T10:00:00.000Z,2022-06-08T19:09:00.000Z
7672,Unifi Protocol DAO,UNFI,unifi-protocol-dao,459,1,2020-11-19T03:35:00.000Z,2022-06-08T19:05:00.000Z
7676,Axion,AXN,axion,8291,1,2020-11-14T10:25:00.000Z,2022-06-08T19:05:00.000Z
7677,ReapChain,REAP,reapchain,651,1,2020-11-14T11:20:00.000Z,2022-06-08T19:05:00.000Z
7678,KeeperDAO,ROOK,keeperdao,582,1,2020-11-15T00:20:00.000Z,2022-06-08T19:05:00.000Z
7679,Dtube Coin,DTUBE,dtube-coin,6517,1,2021-11-03T01:45:06.000Z,2022-06-08T19:05:00.000Z
7680,Sav3Token,SAV3,sav3token,8690,1,2020-11-15T08:40:00.000Z,2022-06-08T19:10:00.000Z
7681,Ideaology,IDEA,ideaology,1535,1,2021-02-09T23:15:00.000Z,2022-06-08T19:10:00.000Z
7684,ORO,ORO,oro,7906,1,2020-11-15T07:10:00.000Z,2022-06-08T19:10:00.000Z
7687,Folder Protocol,FOL,folder-protocol,6468,1,2020-12-12T16:15:00.000Z,2022-06-08T19:05:00.000Z
7689,Yup,YUP,yup-token,5392,1,2021-03-18T15:40:00.000Z,2022-06-08T19:05:00.000Z
7690,Your Finance Decentralized,YFD,yfdfi-finance,8691,1,2020-11-15T19:45:00.000Z,2022-06-08T19:10:00.000Z
7691,Farmland Protocol,FAR,farmland-protocol,5574,1,2020-12-27T20:00:00.000Z,2022-06-08T19:05:00.000Z
7692,e-Radix,EXRD,radix,379,1,2020-11-17T17:10:00.000Z,2022-06-08T19:05:00.000Z
7694,Governor DAO,GDAO,governor-dao,1768,1,2020-11-17T03:15:00.000Z,2022-06-08T19:05:00.000Z
7697,Experty Wisdom Token,WIS,experty-wisdom-token,7587,1,2020-11-16T08:45:00.000Z,2022-06-08T19:10:00.000Z
7698,CorionX,CORX,corionx,2385,1,2020-11-16T09:00:00.000Z,2022-06-08T19:10:00.000Z
7699,CyberFi Token,CFi,cyberfi,1414,1,2020-11-17T05:20:00.000Z,2022-06-08T19:05:00.000Z
7703,MileVerse,MVC,mileverse,688,1,2020-11-24T15:25:00.000Z,2022-06-08T19:05:00.000Z
7705,ANIVERSE,ANV,aniverse,2898,1,2021-06-15T19:07:06.000Z,2022-06-08T19:07:00.000Z
7714,swiss.finance,SWISS,swiss-finance,8692,1,2020-11-17T21:15:00.000Z,2022-06-08T19:05:00.000Z
7717,TECRA,TECRA,tecracoin,8693,1,2020-11-18T01:55:00.000Z,2022-06-08T19:05:00.000Z
7718,Combo,COMB,combo,3379,1,2020-11-22T02:25:00.000Z,2022-06-08T19:05:00.000Z
7720,DefHold,DEFO,defhold,8694,1,2020-11-19T04:05:00.000Z,2022-06-08T19:05:00.000Z
7721,Chemix Ecology Governance Token,KUN,qian-kun,8695,1,2020-11-18T12:15:00.000Z,2022-06-08T19:05:00.000Z
7723,Itchiro Games,JEM,itchiro-games,8696,1,2020-11-18T16:20:00.000Z,2022-06-08T19:05:00.000Z
7725,TrueFi,TRU,truefi-token,406,1,2020-11-21T13:40:00.000Z,2022-06-08T19:10:00.000Z
7726,ICHI,ICHI,ichi,407,1,2021-01-15T09:50:00.000Z,2022-06-08T19:10:00.000Z
7727,UniWhales,UWL,uniwhales,5902,1,2020-11-24T11:35:00.000Z,2022-06-08T19:05:00.000Z
7732,Brother Music Platform,BMP,brother-music-platform,3033,1,2020-11-22T13:35:00.000Z,2022-06-08T19:05:00.000Z
7734,TOM Finance,TOM,tom-finance,4390,1,2020-12-23T13:50:00.000Z,2022-06-08T19:05:00.000Z
7737,API3,API3,api3,393,1,2020-11-29T14:55:00.000Z,2022-06-08T19:05:00.000Z
7739,DexKit,KIT,dexkit,8697,1,2020-11-22T11:05:00.000Z,2022-06-08T19:05:00.000Z
7740,Polaris Share,POLA,polaris-share,3131,1,2021-01-27T23:25:00.000Z,2022-06-08T19:05:00.000Z
7742,88mph,MPH,88mph,1249,1,2020-11-21T05:40:00.000Z,2022-06-08T19:05:00.000Z
7743,Ethereum Yield,ETHY,ethereum-yield,2056,1,2020-11-22T03:05:00.000Z,2022-06-08T19:05:00.000Z
7746,Felixo Coin,FLX,felixo-coin,2104,1,2020-11-22T01:10:00.000Z,2022-06-08T19:05:00.000Z
7747,reflect.finance,RFI,reflect-finance,2238,1,2020-11-22T01:10:00.000Z,2022-06-08T19:05:00.000Z
7749,Paypolitan Token,EPAN,paypolitan-token,4490,1,2020-11-22T07:25:00.000Z,2022-06-08T19:10:00.000Z
7750,Eden,EDEN,eden-network,1317,1,2020-11-22T07:45:00.000Z,2022-06-08T19:05:00.000Z
7751,KP2R.Network,KP2R,kp2r-network,8698,1,2020-11-22T18:25:00.000Z,2022-06-08T19:05:00.000Z
7752,LibreFreelencer,LIBREF,librefreelencer,7402,1,2020-11-22T19:20:00.000Z,2022-06-08T19:05:00.000Z
7753,BIOKKOIN,BKKG,biokkoin,8699,1,2020-11-22T19:35:00.000Z,2022-06-08T19:05:00.000Z
7755,Handy,HANDY,handy,1238,1,2020-11-24T12:05:00.000Z,2022-06-08T19:05:00.000Z
7756,oBTC,OBTC,obtc,6703,1,2021-08-14T01:36:05.000Z,2022-06-08T19:06:00.000Z
7761,BuildUp,BUP,buildup,7050,1,2020-11-25T17:25:00.000Z,2022-06-08T19:05:00.000Z
7762,Lyra,LYR,lyra,7605,1,2020-11-24T16:30:00.000Z,2022-06-08T19:05:00.000Z
7763,BlackDragon,BDT,blackdragon,8700,1,2020-11-23T17:55:00.000Z,2022-06-08T19:05:00.000Z
7764,Simbcoin Swap,SMBSWAP,simbcoin-swap,7293,1,2021-01-11T09:20:00.000Z,2022-06-08T19:10:00.000Z
7771,HoldToWin,7ADD,holdtowin,8701,1,2020-11-24T03:55:00.000Z,2022-06-08T19:05:00.000Z
7772,Leverj Gluon,L2,leverj-gluon,2010,1,2020-11-24T04:20:00.000Z,2022-06-08T19:05:00.000Z
7776,Vanilla Network,VNLA,vanilla-network,1661,1,2020-11-24T11:25:00.000Z,2022-06-08T19:10:00.000Z
7778,Metis,MTS,metis,3945,1,2020-11-24T16:10:00.000Z,2022-06-08T19:05:00.000Z
7779,XPToken.io,XPT,xptoken-io,8702,1,2020-11-24T16:20:00.000Z,2022-06-08T19:05:00.000Z
7783,Open Governance Token,OPEN,open-governance-token,2446,1,2020-11-25T21:25:00.000Z,2022-06-08T19:10:00.000Z
7784,BLink,BLINK,blink,1910,1,2020-11-25T03:40:00.000Z,2022-06-08T19:09:00.000Z
7785,BundlesBets,BUND,bundles,5982,1,2020-11-29T17:55:00.000Z,2022-06-08T19:10:00.000Z
7787,JSB FOUNDATION,JSB,jsb-foundation,8331,1,2020-11-25T17:30:00.000Z,2022-06-08T19:05:00.000Z
7788,Yearn Loans Finance,YLFI,yearn-loans-finance,8703,1,2020-11-25T17:25:00.000Z,2022-06-08T19:05:00.000Z
7789,OASISBloc,OSB,oasisbloc,6963,1,2020-11-25T17:30:00.000Z,2022-06-08T19:05:00.000Z
7791,Pancake Bunny,BUNNY,pancakebunny,2353,1,2021-01-04T19:05:00.000Z,2022-06-08T19:05:00.000Z
7795,Bird.Money,BIRD,bird-money,1292,1,2020-11-28T15:15:00.000Z,2022-06-08T19:05:00.000Z
7803,Ethereum Stake,ETHYS,ethereum-stake,1872,1,2020-12-08T01:40:00.000Z,2022-06-08T19:05:00.000Z
7805,Muse,MUSE,muse,1135,1,2020-11-28T09:10:00.000Z,2022-06-08T19:05:00.000Z
7806,Cornichon,CORN,cornichon,1556,1,2020-11-28T09:55:00.000Z,2022-06-08T19:05:00.000Z
7809,Carbon,CRBN,carbon,1620,1,2020-11-30T02:05:00.000Z,2022-06-08T19:05:00.000Z
7811,Bullswap Exchange,BVL,bullswap-exchange,8704,1,2020-11-29T01:40:00.000Z,2022-06-08T19:05:00.000Z
7812,SYNC Network,SYNC,sync-network,1407,1,2020-11-29T02:40:00.000Z,2022-06-08T19:05:00.000Z
7813,Basis Cash,BAC,basis-cash,1818,1,2020-11-29T06:35:00.000Z,2022-06-08T19:05:00.000Z
7814,Alaya,ATP,alaya,5057,1,2020-11-29T06:55:00.000Z,2022-06-08T19:05:00.000Z
7815,DefiCliq,CLIQ,deficliq,8705,1,2020-11-29T07:25:00.000Z,2022-06-08T19:05:00.000Z
7816,Basis Share,BAS,basis-share,5039,1,2020-12-05T12:05:00.000Z,2022-06-08T19:05:00.000Z
7817,Bifrost (BFC),BFC,bifrost,320,1,2020-12-17T20:10:00.000Z,2022-06-08T19:05:00.000Z
7819,Unicap.finance,UCAP,unicap-finance,4859,1,2020-11-29T17:40:00.000Z,2022-06-08T19:05:00.000Z
7821,Royale Finance,ROYA,royale-finance,1932,1,2021-01-07T18:35:00.000Z,2022-06-08T19:05:00.000Z
7824,Vai,VAI,vai,385,1,2020-11-30T02:20:00.000Z,2022-06-08T19:05:00.000Z
7826,Zoracles,ZORA,zoracles,2192,1,2020-11-30T09:05:00.000Z,2022-06-08T19:05:00.000Z
7828,KING OF DEFI,KODX,king-of-defi,8706,1,2020-11-30T11:05:00.000Z,2022-06-08T19:05:00.000Z
7832,REALPAY,RAP,realpay,7785,1,2020-12-06T10:30:00.000Z,2022-06-08T19:05:00.000Z
7834,DEJAVE,DJV,dejave,2573,1,2020-12-03T00:30:00.000Z,2022-06-08T19:05:00.000Z
7835,Money of Tomorrow Today,MTTCOIN,money-of-tomorrow-today,8707,1,2020-11-30T14:55:00.000Z,2022-06-08T19:05:00.000Z
7838,Base Protocol,BASE,base-protocol,1778,1,2020-12-01T00:00:00.000Z,2022-06-08T19:05:00.000Z
7841,Idle,IDLE,idle,1215,1,2020-12-01T11:40:00.000Z,2022-06-08T19:05:00.000Z
7843,Asia Reserve Currency Coin,ARCC,asia-reserve-currency-coin,7412,1,2021-02-28T17:05:00.000Z,2022-06-08T19:10:00.000Z
7844,ACryptoS,ACS,acryptos,7235,1,2020-12-01T12:15:00.000Z,2022-06-08T19:05:00.000Z
7846,Unbound,UNB,unbound,1329,1,2021-12-14T16:29:10.000Z,2022-06-08T19:09:00.000Z
7848,Unbound Dollar,UND,unbound-dollar,5807,1,2021-11-05T19:35:06.000Z,2022-06-08T19:05:00.000Z
7851,Adventure Token,TWA,adventure-token,7072,1,2021-08-26T13:42:41.000Z,2022-06-08T19:07:00.000Z
7852,IterationSyndicate,ITS,iterationsyndicate,7007,1,2020-12-02T09:15:00.000Z,2022-06-08T19:05:00.000Z
7855,Gold Coin Reserve,GCR,gold-coin-reserve,2819,1,2020-12-02T21:00:00.000Z,2022-06-08T19:05:00.000Z
7857,Mirror Protocol,MIR,mirror-protocol,644,1,2020-12-03T06:30:00.000Z,2022-06-08T19:05:00.000Z
7859,Badger DAO,BADGER,badger-dao,336,1,2020-12-03T06:30:00.000Z,2022-06-08T19:05:00.000Z
7860,ClinTex CTi,CTI,clintex-cti,1462,1,2020-12-03T17:30:00.000Z,2022-06-08T19:05:00.000Z
7862,YearnAgnostic Finance,YFIAG,yearnagnostic-finance,8708,1,2020-12-05T22:45:00.000Z,2022-06-08T19:05:00.000Z
7864,DGPayment,DGP,dgpayment,4350,1,2020-12-04T10:55:00.000Z,2022-06-08T19:05:00.000Z
7866,Monavale,MONA,monavale,1137,1,2020-12-05T15:55:00.000Z,2022-06-08T19:05:00.000Z
7869,RedChillies,REDC,redchillies,7515,1,2021-10-26T07:51:00.000Z,2022-06-08T19:06:00.000Z
7870,Plasma Finance,PPAY,plasma-finance,1478,1,2020-12-09T13:55:00.000Z,2022-06-08T19:05:00.000Z
7876,SORA Validator Token,VAL,sora-validator-token,2451,1,2020-12-06T09:30:00.000Z,2022-06-08T19:05:00.000Z
7878,MobileCoin,MOB,mobilecoin,243,1,2020-12-06T17:30:00.000Z,2022-06-08T19:05:00.000Z
7879,Unifty,NIF,unifty,562,1,2021-01-17T15:45:00.000Z,2022-06-08T19:05:00.000Z
7880,YFIDapp,YFID,yfidapp,8709,1,2020-12-06T21:45:00.000Z,2022-06-08T19:05:00.000Z
7881,sKLAY,SKLAY,sklay,6503,1,2020-12-06T22:00:00.000Z,2022-06-08T19:10:00.000Z
7882,Efforce,WOZX,efforce,395,1,2020-12-06T22:15:00.000Z,2022-06-08T19:05:00.000Z
7883,WELL,WELL,well-token,1204,1,2020-12-06T22:15:00.000Z,2022-06-08T19:05:00.000Z
7884,Elite Swap,ELT,elite-swap,8710,1,2021-01-27T18:20:00.000Z,2022-06-08T19:05:00.000Z
7885,Katalyo,KTLYO,katalyo,1881,1,2020-12-06T22:40:00.000Z,2022-06-08T19:05:00.000Z
7886,Glox Finance,GLOX,glox-finance,8711,1,2020-12-21T14:55:00.000Z,2022-06-08T19:05:00.000Z
7887,Tesla tokenized stock FTX,TSLA,tesla-tokenized-stock-ftx,3381,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7888,Nio tokenized stock FTX,NIO,nio-tokenized-stock-ftx,3089,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7889,Alibaba tokenized stock FTX,BABA,alibaba-tokenized-stock-ftx,2948,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7890,Amazon tokenized stock FTX,AMZN,amazon-tokenized-stock-ftx,4575,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7891,Pfizer tokenized stock FTX,PFE,pfizer-tokenized-stock-ftx,7941,1,2020-12-07T05:15:00.000Z,2022-06-08T19:10:00.000Z
7892,Beyond Meat tokenized stock FTX,BYND,beyond-meat-tokenized-stock-ftx,7439,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7893,Taiwan Semiconductor Mfg tokenized stock FTX,TSM,taiwan-semiconductor-mfg-tokenized-stock-ftx,6194,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7894,Apple tokenized stock FTX,AAPL,apple-tokenized-stock-ftx,4333,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7895,Billibilli Inc tokenized stock FTX,BILI,billibilli-inc-tokenized-stock-ftx,3509,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7896,ARK Innovation ETF tokenized stock FTX,ARKK,ark-innovation-etf-tokenized-stock-ftx,4135,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7897,Facebook tokenized stock FTX,FB,facebook-tokenized-stock-ftx,4076,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7898,MicroStrategy tokenized stock FTX,MSTR,microstrategy-tokenized-stock-ftx,3213,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7899,Netflix tokenized stock FTX,NFLX,netflix-tokenized-stock-ftx,4952,1,2020-12-07T05:15:00.000Z,2022-06-08T19:10:00.000Z
7900,Moderna tokenized stock FTX,MRNA,moderna-tokenized-stock-ftx,7525,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7901,PayPal tokenized stock FTX,PYPL,paypal-tokenized-stock-ftx,4580,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7902,Square tokenized stock FTX,SQ,square-tokenized-stock-ftx,6662,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7903,Advanced Micro Devices tokenized stock FTX,AMD,advanced-micro-devices-tokenized-stock-ftx,5366,1,2020-12-07T05:15:00.000Z,2022-06-08T19:05:00.000Z
7908,Guarded Ether,GETH,guarded-ether,8712,1,2021-04-12T20:21:10.000Z,2022-06-08T19:06:00.000Z
7909,The APIS,API,the-apis,3883,1,2022-06-02T17:15:00.000Z,2022-06-08T19:10:00.000Z
7913,NVIDIA tokenized stock FTX,NVDA,nvidia-tokenized-stock-ftx,4495,1,2020-12-07T23:35:00.000Z,2022-06-08T19:05:00.000Z
7914,Google tokenized stock FTX,GOOGL,google-tokenized-stock-ftx,5090,1,2020-12-07T23:35:00.000Z,2022-06-08T19:05:00.000Z
7915,SPDR S&P 500 ETF tokenized stock FTX,SPY,spdr-sp-500-etf-tokenized-stock-ftx,3341,1,2020-12-07T23:35:00.000Z,2022-06-08T19:05:00.000Z
7916,Twitter tokenized stock FTX,TWTR,twitter-tokenized-stock-ftx,6380,1,2020-12-07T23:35:00.000Z,2022-06-08T19:05:00.000Z
7917,Uber tokenized stock FTX,UBER,uber-tokenized-stock-ftx,7678,1,2020-12-07T23:35:00.000Z,2022-06-08T19:05:00.000Z
7918,BioNTech tokenized stock FTX,BNTX,biontech-tokenized-stock-ftx,8111,1,2020-12-07T23:35:00.000Z,2022-06-08T19:05:00.000Z
7919,Tesla tokenized stock Bittrex,TSLA,tesla-tokenized-stock-bittrex,4017,1,2020-12-08T00:15:00.000Z,2022-06-08T19:05:00.000Z
7921,Alibaba tokenized stock Bittrex,BABA,alibaba-tokenized-stock-bittrex,8713,1,2020-12-08T00:10:00.000Z,2022-06-08T19:05:00.000Z
7923,Pfizer tokenized stock Bittrex,PFE,pfizer-tokenized-stock-bittrex,8714,1,2020-12-08T00:15:00.000Z,2022-06-08T19:05:00.000Z
7924,Apple tokenized stock Bittrex,AAPL,apple-tokenized-stock-bittrex,8715,1,2020-12-08T00:15:00.000Z,2022-06-08T19:10:00.000Z
7925,BioNTech tokenized stock Bittrex,BNTX,biontech-tokenized-stock-bittrex,8716,1,2020-12-08T00:10:00.000Z,2022-06-08T19:05:00.000Z
7926,Facebook tokenized stock Bittrex,FB,facebook-tokenized-stock-bittrex,8717,1,2020-12-08T00:15:00.000Z,2022-06-08T19:05:00.000Z
7927,Google tokenized stock Bittrex,GOOGL,google-tokenized-stock-bittrex,8718,1,2020-12-08T00:15:00.000Z,2022-06-08T19:05:00.000Z
7928,Netflix tokenized stock Bittrex,NFLX,netflix-tokenized-stock-bittrex,8719,1,2020-12-08T00:15:00.000Z,2022-06-08T19:05:00.000Z
7930,Billibilli tokenized stock Bittrex,BILI,billibilli-tokenized-stock-bittrex,8720,1,2020-12-08T00:25:00.000Z,2022-06-08T19:05:00.000Z
7931,Forj(Bondly),BONDLY,bondly,1393,1,2020-12-08T03:30:00.000Z,2022-06-08T19:10:00.000Z
7932,Airbnb tokenized stock FTX,ABNB,airbnb-tokenized-stock-ftx,6132,1,2020-12-08T13:25:00.000Z,2022-06-08T19:05:00.000Z
7933,Alpha5,A5T,alpha5,4829,1,2020-12-09T05:45:00.000Z,2022-06-08T19:05:00.000Z
7942,Curate,XCUR,curate,1549,1,2020-12-09T06:10:00.000Z,2022-06-08T19:05:00.000Z
7947,Rank Token,RANK,rank-token,8721,1,2020-12-09T20:15:00.000Z,2022-06-08T19:10:00.000Z
7949,Interfinex,IFEX,interfinex,8722,1,2020-12-09T21:05:00.000Z,2022-06-08T19:05:00.000Z
7952,Venus SXP,vSXP,vsxp,1028,1,2020-12-11T03:45:00.000Z,2022-06-08T19:09:00.000Z
7957,Venus USDT,vUSDT,venus-usdt,509,1,2020-12-11T04:30:00.000Z,2022-06-08T19:05:00.000Z
7958,Venus USDC,vUSDC,venus-usdc,262,1,2020-12-11T04:30:00.000Z,2022-06-08T19:10:00.000Z
7959,Venus BUSD,vBUSD,venus-busd,375,1,2020-12-11T04:30:00.000Z,2022-06-08T19:05:00.000Z
7960,Venus XVS,vXVS,venus-xvs,584,1,2020-12-11T04:30:00.000Z,2022-06-08T19:09:00.000Z
7964,Venus LTC,vLTC,venus-ltc,975,1,2020-12-11T04:30:00.000Z,2022-06-08T19:09:00.000Z
7965,Venus XRP,vXRP,venus-xrp,8723,1,2020-12-11T05:35:00.000Z,2022-06-08T19:09:00.000Z
7969,XVIX,XVIX,xvix,8724,1,2020-12-13T06:45:00.000Z,2022-06-08T19:10:00.000Z
7972,Honey,HNY,honey-token,8725,1,2021-02-07T22:00:00.000Z,2022-06-08T19:05:00.000Z
7973,Deflect,DEFLCT,deflect,8726,1,2020-12-13T10:45:00.000Z,2022-06-08T19:05:00.000Z
7974,Venus BCH,vBCH,venus-bch,1721,1,2020-12-13T11:45:00.000Z,2022-06-08T19:09:00.000Z
7975,Venus LINK,vLINK,venus-link,959,1,2020-12-13T12:20:00.000Z,2022-06-08T19:09:00.000Z
7976,Venus DOT,vDOT,venus-dot,1125,1,2020-12-13T13:35:00.000Z,2022-06-08T19:09:00.000Z
7977,Unit Protocol Duck,DUCK,unit-protocol-duck,4749,1,2020-12-13T13:30:00.000Z,2022-06-08T19:05:00.000Z
7978,Bonfida,FIDA,bonfida,598,1,2020-12-22T06:00:00.000Z,2022-06-08T19:05:00.000Z
7980,MinePlex,PLEX,mineplex,2821,1,2020-12-13T18:15:00.000Z,2022-06-08T19:05:00.000Z
7981,PIGX,PIGX,pigx,8727,1,2021-03-22T07:50:00.000Z,2022-06-08T19:05:00.000Z
7986,Hub - Human Trust Protocol,HUB,hub-human-trust-protocol,8040,1,2020-12-13T19:25:00.000Z,2022-06-08T19:05:00.000Z
